"Company","booking_date","amount","balance","tags"
"1","22/10/2019 00:00:00+00","6266.14","1247080.73","[revenue, sales]"
"1","22/10/2019 00:00:00+00","6819.9","1253900.63","[revenue, sales]"
"1","22/10/2019 00:00:00+00","3715.59","1257616.22","[revenue, sales]"
"1","22/10/2019 00:00:00+00","-13.86","1257602.36","[expenditure]"
"1","22/10/2019 00:00:00+00","-320","1257282.36","[expenditure, credit, material-supply]"
"1","22/10/2019 00:00:00+00","-10","1257272.36","[expenditure, credit, material-supply]"
"1","22/10/2019 00:00:00+00","-10","1257262.36","[expenditure, credit, material-supply]"
"1","22/10/2019 00:00:00+00","-10","1257252.36","[expenditure, administration, credit, material-supply]"
"1","22/10/2019 00:00:00+00","-10","1257242.36","[expenditure, administration, credit, material-supply]"
"1","22/10/2019 00:00:00+00","-75","1257167.36","[expenditure, credit, material-supply]"
"1","22/10/2019 00:00:00+00","-87.5","1257079.86","[expenditure, credit, material-supply]"
"1","22/10/2019 00:00:00+00","-40","1257039.86","[expenditure, credit, material-supply]"
"1","22/10/2019 00:00:00+00","-120","1256919.86","[expenditure, credit, material-supply]"
"1","22/10/2019 00:00:00+00","-95.2","1256824.66","[expenditure, credit, material-supply]"
"1","22/10/2019 00:00:00+00","2493.24","1259317.9","[revenue]"
"1","23/10/2019 00:00:00+00","-3721","1255596.9","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-2904.77","1493805.24","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-1211.92","1492593.32","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-1744.04","1490849.28","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-525","1490324.28","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-1728.7","1488595.58","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-7049.96","1248546.94","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-818","1247728.94","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-681","1247047.94","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-169550.26","1077497.68","[expenditure]"
"1","23/10/2019 00:00:00+00","-91441.14","986056.54","[expenditure]"
"1","23/10/2019 00:00:00+00","-0.43","986056.11","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-0.46","986055.65","[expenditure, material-supply]"
"1","23/10/2019 00:00:00+00","-46689.84","939365.81","[expenditure, tax, salary-extra-costs, salary, material-supply]"
"1","23/10/2019 00:00:00+00","3730","943095.81","[revenue]"
"1","23/10/2019 00:00:00+00","4009.6","947105.41","[revenue, sales]"
"1","23/10/2019 00:00:00+00","5914.4","953019.81","[revenue, sales]"
"1","23/10/2019 00:00:00+00","2571.48","955591.29","[revenue, sales]"
"1","23/10/2019 00:00:00+00","1847.66","957438.95","[revenue, sales]"
"1","23/10/2019 00:00:00+00","8630.22","966069.17","[revenue, sales]"
"1","23/10/2019 00:00:00+00","13800","979869.17","[revenue]"
"1","23/10/2019 00:00:00+00","1510","981379.17","[revenue]"
"1","23/10/2019 00:00:00+00","5000","986379.17","[revenue]"
"1","23/10/2019 00:00:00+00","-45.22","986333.95","[expenditure, material-supply, cash]"
"1","24/10/2019 00:00:00+00","-2998.2","1485597.38","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-4125.9","982208.05","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-4602.99","977605.06","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-880.1","976724.96","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-920","975804.96","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-1158","974646.96","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-300","974346.96","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-244.18","974102.78","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-834.37","973268.41","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-4978.37","968290.04","[expenditure, law, tax, material-supply]"
"1","24/10/2019 00:00:00+00","-58.08","968231.96","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-3903.2","964328.76","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-1092.42","1484504.96","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-1016.79","1483488.17","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-261.8","1483226.37","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","-1554.47","1481671.9","[expenditure]"
"1","24/10/2019 00:00:00+00","-0.26","1481671.64","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","4857.24","969186","[revenue, sales]"
"1","24/10/2019 00:00:00+00","85","969271","[revenue, sales]"
"1","24/10/2019 00:00:00+00","16600","985871","[revenue]"
"1","24/10/2019 00:00:00+00","1172.81","987043.81","[revenue, sales]"
"1","24/10/2019 00:00:00+00","8850","995893.81","[revenue, sales]"
"1","24/10/2019 00:00:00+00","3351.66","999245.47","[revenue, sales]"
"1","24/10/2019 00:00:00+00","2277.76","1001523.23","[revenue, sales]"
"1","24/10/2019 00:00:00+00","6080","1007603.23","[revenue, sales]"
"1","24/10/2019 00:00:00+00","100","1007703.23","[revenue]"
"1","24/10/2019 00:00:00+00","3300","1011003.23","[revenue]"
"1","24/10/2019 00:00:00+00","1080","1012083.23","[revenue]"
"1","24/10/2019 00:00:00+00","50","1012133.23","[revenue]"
"1","24/10/2019 00:00:00+00","6452.31","1018585.54","[revenue, sales]"
"1","24/10/2019 00:00:00+00","-4","1018581.54","[expenditure]"
"1","24/10/2019 00:00:00+00","-4","1018577.54","[expenditure]"
"1","24/10/2019 00:00:00+00","-4.5","1018573.04","[expenditure, material-supply]"
"1","24/10/2019 00:00:00+00","112.19","1018685.23","[revenue]"
"1","24/10/2019 00:00:00+00","114.42","1018799.65","[revenue]"
"1","25/10/2019 00:00:00+00","-2528.94","1016270.71","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-2711","1013559.71","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-4165","1009394.71","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-8941.7","1000453.01","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-2294.7","998158.31","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-1606","996552.31","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-2113.59","994438.72","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-2612.1","991826.62","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-2326.4","989500.22","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-6715","982785.22","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-3735.52","979049.7","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-1263.5","977786.2","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-3338.99","974447.21","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-464.1","1481207.54","[expenditure]"
"1","25/10/2019 00:00:00+00","100","1481307.54","[revenue, sales]"
"1","25/10/2019 00:00:00+00","9130","1490437.54","[revenue]"
"1","25/10/2019 00:00:00+00","1330","1491767.54","[revenue, sales]"
"1","25/10/2019 00:00:00+00","8781.13","1500548.67","[revenue, sales]"
"1","25/10/2019 00:00:00+00","1904.8","1502453.47","[revenue, sales]"
"1","25/10/2019 00:00:00+00","100","1502553.47","[revenue, sales]"
"1","25/10/2019 00:00:00+00","355","1502908.47","[revenue]"
"1","25/10/2019 00:00:00+00","5200","1508108.47","[revenue, sales]"
"1","25/10/2019 00:00:00+00","1540","1509648.47","[revenue]"
"1","25/10/2019 00:00:00+00","100","1509748.47","[revenue]"
"1","25/10/2019 00:00:00+00","6550","1516298.47","[revenue]"
"1","25/10/2019 00:00:00+00","4700","979147.21","[revenue]"
"1","25/10/2019 00:00:00+00","14284.16","993431.37","[revenue, sales]"
"1","25/10/2019 00:00:00+00","-4","993427.37","[expenditure]"
"1","25/10/2019 00:00:00+00","-20.92","993406.45","[expenditure]"
"1","25/10/2019 00:00:00+00","-29.75","993376.7","[expenditure, material-supply]"
"1","25/10/2019 00:00:00+00","-42.65","993334.05","[expenditure]"
"1","28/10/2019 00:00:00+00","-2019.5","991314.55","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-2820.02","988494.53","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-1134.51","987360.02","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-3524.83","983835.19","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-7300","1508998.47","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-2104.8","981730.39","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-3472.5","978257.89","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-1659","976598.89","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-3429.95","973168.94","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-1334.5","971834.44","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-192.8","971641.64","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-4700","966941.64","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-1083","965858.64","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-50","965808.64","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-0.32","965808.32","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-0.15","965808.17","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-0.14","965808.03","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","250000","1758998.47","[revenue, credit]"
"1","28/10/2019 00:00:00+00","2120","1761118.47","[revenue, sales]"
"1","28/10/2019 00:00:00+00","100","1761218.47","[revenue]"
"1","28/10/2019 00:00:00+00","100","1761318.47","[revenue, sales]"
"1","28/10/2019 00:00:00+00","3450","1764768.47","[revenue]"
"1","28/10/2019 00:00:00+00","19690","1784458.47","[revenue]"
"1","28/10/2019 00:00:00+00","5238.2","1789696.67","[revenue, sales]"
"1","28/10/2019 00:00:00+00","9624","1799320.67","[revenue, sales]"
"1","28/10/2019 00:00:00+00","1952.42","967760.45","[revenue, sales]"
"1","28/10/2019 00:00:00+00","2514.34","970274.79","[revenue, sales]"
"1","28/10/2019 00:00:00+00","2380","972654.79","[revenue]"
"1","28/10/2019 00:00:00+00","-69.32","972585.47","[expenditure]"
"1","28/10/2019 00:00:00+00","-190.11","972395.36","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","-357.99","972037.37","[expenditure, material-supply]"
"1","28/10/2019 00:00:00+00","111.97","972149.34","[revenue]"
"1","28/10/2019 00:00:00+00","-17062.62","1782258.05","[expenditure]"
"1","29/10/2019 00:00:00+00","-975.8","1781282.25","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-121.48","972027.86","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-9463.22","962564.64","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-837.64","961727","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-10722.6","951004.4","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-11500.3","939504.1","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-1288.33","1779993.92","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-70.46","939433.64","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-367.71","939065.93","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-73.66","938992.27","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-2780","936212.27","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-359.98","935852.29","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-1130.5","934721.79","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-461.69","934260.1","[expenditure, transport, material-supply]"
"1","29/10/2019 00:00:00+00","-30.9","934229.2","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-65361.07","868868.13","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-120009.7","748858.43","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-40159.76","708698.67","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-25901.27","682797.4","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-750.43","682046.97","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-8825.07","673221.9","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-529.74","672692.16","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-3.82","672688.34","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-16.66","672671.68","[expenditure]"
"1","29/10/2019 00:00:00+00","-16.66","672655.02","[expenditure]"
"1","29/10/2019 00:00:00+00","-3615.01","669040.01","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-1934.41","1778059.51","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-1217.5","1776842.01","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-831","668209.01","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-888.5","667320.51","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-1629.9","665690.61","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-1213.88","664476.73","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-0.2","664476.53","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-30","664446.53","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-30","664416.53","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","-30","664386.53","[expenditure, material-supply]"
"1","29/10/2019 00:00:00+00","4923.91","669310.44","[revenue, sales]"
"1","29/10/2019 00:00:00+00","2781.01","672091.45","[revenue, sales]"
"1","29/10/2019 00:00:00+00","100","672191.45","[revenue, sales]"
"1","29/10/2019 00:00:00+00","13177.18","685368.63","[revenue, sales]"
"1","29/10/2019 00:00:00+00","5250","1782092.01","[revenue, sales]"
"1","29/10/2019 00:00:00+00","6760","1788852.01","[revenue, sales]"
"1","29/10/2019 00:00:00+00","2446.21","1791298.22","[revenue, sales]"
"1","29/10/2019 00:00:00+00","6870","692238.63","[revenue]"
"1","29/10/2019 00:00:00+00","5860.52","698099.15","[revenue, sales]"
"1","29/10/2019 00:00:00+00","29342.36","727441.51","[revenue, sales]"
"1","29/10/2019 00:00:00+00","-37.94","727403.57","[expenditure]"
"1","29/10/2019 00:00:00+00","-3","727400.57","[expenditure]"
"1","29/10/2019 00:00:00+00","67.33","1791365.55","[revenue]"
"1","30/10/2019 00:00:00+00","-2697.51","724703.06","[expenditure, material-supply]"
"1","30/10/2019 00:00:00+00","-7497.98","717205.08","[expenditure, material-supply]"
"1","30/10/2019 00:00:00+00","-967","716238.08","[expenditure, material-supply]"
"1","30/10/2019 00:00:00+00","-1091.7","715146.38","[expenditure, material-supply]"
"1","30/10/2019 00:00:00+00","2600","717746.38","[revenue]"
"1","30/10/2019 00:00:00+00","7930","725676.38","[revenue, sales]"
"1","30/10/2019 00:00:00+00","1790.51","727466.89","[revenue, sales]"
"1","30/10/2019 00:00:00+00","1190.5","728657.39","[revenue, sales]"
"1","30/10/2019 00:00:00+00","6628.7","735286.09","[revenue, sales]"
"1","30/10/2019 00:00:00+00","4523.9","739809.99","[revenue, sales]"
"1","30/10/2019 00:00:00+00","100","739909.99","[revenue]"
"1","30/10/2019 00:00:00+00","4362.01","744272","[revenue, sales]"
"1","30/10/2019 00:00:00+00","2993.93","747265.93","[revenue, sales]"
"1","30/10/2019 00:00:00+00","17437","764702.93","[revenue, sales]"
"1","30/10/2019 00:00:00+00","55.53","764758.46","[revenue, sales]"
"1","30/10/2019 00:00:00+00","-4","764754.46","[expenditure]"
"1","30/10/2019 00:00:00+00","-4","1791361.55","[expenditure]"
"1","30/10/2019 00:00:00+00","-548.15","1790813.4","[expenditure, material-supply]"
"1","30/10/2019 00:00:00+00","-552.62","1790260.78","[expenditure, material-supply]"
"1","31/10/2019 00:00:00+00","-237.16","764517.3","[expenditure, material-supply]"
"1","31/10/2019 00:00:00+00","-190","764327.3","[expenditure, material-supply]"
"1","31/10/2019 00:00:00+00","-924.04","763403.26","[expenditure, material-supply]"
"1","31/10/2019 00:00:00+00","-1422.6","761980.66","[expenditure, material-supply]"
"1","31/10/2019 00:00:00+00","-494.18","761486.48","[expenditure, material-supply]"
"1","31/10/2019 00:00:00+00","-133","761353.48","[expenditure, salary, material-supply]"
"1","31/10/2019 00:00:00+00","75000","836353.48","[revenue, sales]"
"1","31/10/2019 00:00:00+00","5590.59","841944.07","[revenue, sales]"
"1","31/10/2019 00:00:00+00","100","842044.07","[revenue]"
"1","31/10/2019 00:00:00+00","2100","844144.07","[revenue]"
"1","31/10/2019 00:00:00+00","10500","1800760.78","[revenue]"
"1","31/10/2019 00:00:00+00","11962.42","856106.49","[revenue, sales]"
"1","31/10/2019 00:00:00+00","-4","856102.49","[expenditure]"
"1","31/10/2019 00:00:00+00","-4","856098.49","[expenditure]"
"1","31/10/2019 00:00:00+00","-115.99","855982.5","[expenditure]"
"1","1/11/2019 00:00:00+00","-1550","854432.5","[expenditure, material-supply]"
"1","1/11/2019 00:00:00+00","-3.34","854429.16","[expenditure]"
"1","1/11/2019 00:00:00+00","-2.1","854427.06","[expenditure]"
"1","1/11/2019 00:00:00+00","-837.5","853589.56","[expenditure, material-supply]"
"1","1/11/2019 00:00:00+00","-1035","852554.56","[expenditure, material-supply]"
"1","1/11/2019 00:00:00+00","-0.12","852554.44","[expenditure, material-supply]"
"1","1/11/2019 00:00:00+00","-0.16","852554.28","[expenditure, material-supply]"
"1","1/11/2019 00:00:00+00","-1973.01","850581.27","[expenditure, material-supply]"
"1","1/11/2019 00:00:00+00","-2010","848571.27","[expenditure, material-supply]"
"1","1/11/2019 00:00:00+00","-3570","845001.27","[expenditure, rent]"
